,tripId,routeId,directionId,timestamp,vehicleId,stopSequence,stopId,departureTime,arrivalTime
93536,62896428,801,1,2025-11-16 04:22:58,1107-1110,21,80411,,2025-11-16 05:07:33
93849,62514804,804,1,2025-11-16 04:22:57,1006-1008-1036,5,80405,,2025-11-16 05:07:27
94411,62875326,807,1,2025-11-16 04:23:28,1189-1204,9,80701,,2025-11-16 05:08:07
94496,62896256,801,0,2025-11-16 04:23:31,722-747,1,80101,2025-11-16 05:08:00,
94497,62875330,807,1,2025-11-16 04:23:23,1191-1192,1,80709,2025-11-16 05:08:00,
94540,62514868,804,1,2025-11-16 04:23:31,1066-1083-1092,19,80136,,2025-11-16 08:24:50
94575,62896442,801,1,2025-11-16 04:23:59,1138-1158,32,80113,,2025-11-16 05:08:35
94686,62896423,801,0,2025-11-16 04:23:51,704-713,23,801103,,2025-11-16 05:08:35
94750,62896266,801,0,2025-11-16 04:24:03,1104-1106,22,81402,,2025-11-16 05:08:55
94814,62514809,804,1,2025-11-16 04:24:03,1061-1072-1094,23,80133,,2025-11-16 05:08:59
94844,62514802,804,0,2025-11-16 04:23:59,1015-1053-1215,19,81403,,2025-11-16 05:06:16
94862,62896261,801,0,2025-11-16 04:24:03,1121-1127,14,80116,,2025-11-16 05:08:46
94976,62514803,804,1,2025-11-16 04:23:59,1018-1040-1043,16,80126,,2025-11-16 05:08:32
95059,62020507,802,0,2025-11-16 04:23:45,4007-4008-4013-4014,5,80205,,2025-11-16 05:08:21
95069,62875295,803,1,2025-11-16 04:24:02,1026-1219,6,80308,,2025-11-16 05:08:32
95075,62514801,804,0,2025-11-16 04:24:00,1063-1085-1093,5,80135,,2025-11-16 05:08:47
95080,62514804,804,1,2025-11-16 04:24:02,1006-1008-1036,6,80406,,2025-11-16 05:08:51
95188,62896446,801,1,2025-11-16 04:24:30,1152-1157,36,80105,,2025-11-16 05:09:15
95296,62514810,804,1,2025-11-16 04:24:21,452,29,80139,,2025-11-16 05:08:10
95346,62896253,801,0,2025-11-16 04:24:32,1096-1116,24,80415,,2025-11-16 05:09:23
95394,62896428,801,1,2025-11-16 04:24:34,1107-1110,22,80410,,2025-11-16 05:09:30
95861,62896251,801,0,2025-11-16 04:25:01,1147-1159,30,80421,,2025-11-16 05:09:40
96379,62896256,801,0,2025-11-16 04:25:03,722-747,2,80102,,2025-11-16 05:09:56
96381,62875330,807,1,2025-11-16 04:25:04,1191-1192,2,80708,,2025-11-16 05:09:51
96460,62896442,801,1,2025-11-16 04:25:36,1138-1158,33,80112,,2025-11-16 05:10:33
96616,62896260,801,0,2025-11-16 04:25:33,1098-1118,25,801101,,2025-11-16 05:09:56
96944,62875492,803,0,2025-11-16 04:25:24,304,7,80308,,2025-11-16 05:10:18
96951,62875295,803,1,2025-11-16 04:25:32,1026-1219,7,80309,,2025-11-16 05:10:10
96958,62514801,804,0,2025-11-16 04:25:32,1063-1085-1093,6,80134,,2025-11-16 05:10:28
96964,62514804,804,1,2025-11-16 04:25:34,1006-1008-1036,7,80407,,2025-11-16 05:10:27
97132,62896426,801,1,2025-11-16 04:26:07,1151-1170,30,80119,,2025-11-16 05:10:55
97258,62896266,801,0,2025-11-16 04:26:06,1104-1106,23,81403,,2025-11-16 05:10:59
97348,62514802,804,0,2025-11-16 04:26:05,1015-1053-1215,21,80406,,2025-11-16 05:10:39
97519,62896248,801,0,2025-11-16 04:26:07,1135-1145,8,80110,,2025-11-16 05:10:40
97614,62875348,807,0,2025-11-16 04:26:05,1028-1199,5,80701,,2025-11-16 05:10:45
97902,62896428,801,1,2025-11-16 04:26:35,1107-1110,23,80409,,2025-11-16 05:11:16
97996,62896261,801,0,2025-11-16 04:26:35,1121-1127,15,80117,,2025-11-16 05:11:13
98111,62514803,804,1,2025-11-16 04:26:35,1018-1040-1043,17,80127,,2025-11-16 05:11:28
98196,62020507,802,0,2025-11-16 04:26:36,4007-4008-4013-4014,6,80206,,2025-11-16 05:11:30
98575,62514809,804,1,2025-11-16 04:27:00,1061-1072-1094,24,80134,,2025-11-16 05:11:57
98962,62896446,801,1,2025-11-16 04:27:30,1152-1157,37,80154,,2025-11-16 05:12:25
99109,62896253,801,0,2025-11-16 04:27:27,1096-1116,25,80416,,2025-11-16 05:12:17
99461,62875295,803,1,2025-11-16 04:27:27,1026-1219,8,80310,,2025-11-16 05:12:07
99498,62875348,807,0,2025-11-16 04:27:30,1028-1199,6,80702,,2025-11-16 05:12:05
99852,62514802,804,0,2025-11-16 04:28:00,1015-1053-1215,22,80405,,2025-11-16 05:12:55
100098,62514804,804,1,2025-11-16 04:28:01,1006-1008-1036,8,81403,,2025-11-16 05:12:59
100210,62896446,801,1,2025-11-16 04:28:24,1152-1157,38,80153,,2025-11-16 05:12:47
100664,62875326,807,1,2025-11-16 04:28:31,1189-1204,10,80304,,2025-11-16 05:13:01
100688,62020507,802,0,2025-11-16 04:28:18,4007-4008-4013-4014,7,80207,,2025-11-16 05:13:10
100695,62875492,803,0,2025-11-16 04:28:25,304,8,80307,,2025-11-16 05:13:08
100869,62896251,801,0,2025-11-16 04:29:04,1147-1159,31,80422,,2025-11-16 05:13:21
100884,62896426,801,1,2025-11-16 04:29:03,1151-1170,31,80118,,2025-11-16 05:13:47
100985,62896260,801,0,2025-11-16 04:29:03,1098-1118,26,801102,,2025-11-16 05:13:49
101057,62514809,804,1,2025-11-16 04:29:05,1061-1072-1094,25,80135,,2025-11-16 05:13:37
101256,62896248,801,0,2025-11-16 04:29:03,1135-1145,9,80111,,2025-11-16 05:13:43
101328,62514801,804,0,2025-11-16 04:29:03,1063-1085-1093,7,80133,,2025-11-16 05:13:45
101384,62896256,801,0,2025-11-16 04:29:05,722-747,3,80105,,2025-11-16 05:13:59
101394,62875234,803,0,2025-11-16 04:29:05,1023-1222,1,80314,2025-11-16 05:14:00,
101816,62514800,804,0,2025-11-16 04:29:37,1065-1069-1086,18,80121,,2025-11-16 05:19:37
101936,62875295,803,1,2025-11-16 04:29:37,1026-1219,9,80311,,2025-11-16 05:14:36
102200,62896253,801,0,2025-11-16 04:30:04,1096-1116,26,80417,,2025-11-16 05:14:54
102232,62896266,801,0,2025-11-16 04:30:06,1104-1106,24,80409,,2025-11-16 05:14:46
102333,62896261,801,0,2025-11-16 04:30:07,1121-1127,16,80118,,2025-11-16 05:14:42
102507,62875326,807,1,2025-11-16 04:30:07,1189-1204,11,80303,,2025-11-16 05:14:41
102615,62875330,807,1,2025-11-16 04:30:05,1191-1192,4,80706,,2025-11-16 05:14:23
102624,62875284,803,1,2025-11-16 04:30:05,1228-1233,1,80702,2025-11-16 05:15:00,
102679,62896446,801,1,2025-11-16 04:30:36,1152-1157,39,80101,,2025-11-16 05:15:13
102697,62896442,801,1,2025-11-16 04:30:38,1138-1158,34,80111,,2025-11-16 05:15:24
103141,62020507,802,0,2025-11-16 04:30:29,4007-4008-4013-4014,8,80208,,2025-11-16 05:15:07
103166,62514801,804,0,2025-11-16 04:30:38,1063-1085-1093,8,80132,,2025-11-16 05:15:35
103174,62514804,804,1,2025-11-16 04:30:37,1006-1008-1036,9,81402,,2025-11-16 05:15:18
103199,62875348,807,0,2025-11-16 04:30:35,1028-1199,7,80703,,2025-11-16 05:15:11
103237,62875284,803,1,2025-11-16 04:30:35,1228-1233,2,80701,,2025-11-16 05:15:26
103425,62896253,801,0,2025-11-16 04:31:04,1096-1116,27,80418,,2025-11-16 05:15:15
103442,62896260,801,0,2025-11-16 04:31:08,1098-1118,27,801103,,2025-11-16 05:15:56
103662,62514803,804,1,2025-11-16 04:31:07,1018-1040-1043,18,80128,,2025-11-16 05:15:44
103759,62875492,803,0,2025-11-16 04:31:06,304,9,80306,,2025-11-16 05:15:38
103943,62896251,801,0,2025-11-16 04:31:40,1147-1159,32,80423,,2025-11-16 05:16:35
104085,62896428,801,1,2025-11-16 04:31:41,1107-1110,24,81403,,2025-11-16 05:16:25
104121,62514809,804,1,2025-11-16 04:31:41,1061-1072-1094,26,80136,,2025-11-16 05:16:29
104463,62514797,804,0,2025-11-16 04:31:25,452,1,80139,2025-11-16 05:16:00,
104535,62896442,801,1,2025-11-16 04:32:00,1138-1158,35,80110,,2025-11-16 05:16:36
104571,62896426,801,1,2025-11-16 04:31:59,1151-1170,32,80117,,2025-11-16 05:16:44
104951,62875326,807,1,2025-11-16 04:31:59,1189-1204,12,80302,,2025-11-16 05:16:58
105011,62514804,804,1,2025-11-16 04:31:58,1006-1008-1036,10,81401,,2025-11-16 05:16:46
105537,62896248,801,0,2025-11-16 04:32:31,1135-1145,10,80112,,2025-11-16 05:17:02
105606,62875295,803,1,2025-11-16 04:32:32,1026-1219,10,80312,,2025-11-16 05:17:24
105679,62875330,807,1,2025-11-16 04:32:26,1191-1192,5,80705,,2025-11-16 05:17:15
105684,62020548,802,1,2025-11-16 04:32:29,4017-4018-4025-4026,1,80214,2025-11-16 05:14:55,
105996,62896261,801,0,2025-11-16 04:32:59,1121-1127,17,80119,,2025-11-16 05:17:45
106102,62514803,804,1,2025-11-16 04:33:02,1018-1040-1043,19,80129,,2025-11-16 05:17:41
106194,62020507,802,0,2025-11-16 04:32:50,4007-4008-4013-4014,9,80209,,2025-11-16 05:17:45
106222,62514801,804,0,2025-11-16 04:33:00,1063-1085-1093,9,80131,,2025-11-16 05:17:48
106283,62896256,801,0,2025-11-16 04:32:55,722-747,4,80106,,2025-11-16 05:17:47
106296,62875234,803,0,2025-11-16 04:33:01,1023-1222,2,80313,,2025-11-16 05:17:44
106301,62514805,804,1,2025-11-16 04:33:02,1009-1034-1046,1,80401,2025-11-16 05:18:00,
106528,62896428,801,1,2025-11-16 04:33:34,1107-1110,25,81402,,2025-11-16 05:18:19
106902,62020548,802,1,2025-11-16 04:33:30,4017-4018-4025-4026,3,80212,,2025-11-16 05:17:54
106911,62514797,804,0,2025-11-16 04:33:36,452,2,80138,,2025-11-16 05:17:54
106913,62896417,801,1,2025-11-16 04:33:26,704-713,1,801103,2025-11-16 05:18:00,
107172,62514809,804,1,2025-11-16 04:34:03,1061-1072-1094,27,80137,,2025-11-16 05:18:53
107423,62875492,803,0,2025-11-16 04:34:05,304,10,80305,,2025-11-16 05:18:36
107452,62514804,804,1,2025-11-16 04:34:05,1006-1008-1036,11,80122,,2025-11-16 05:18:40
107479,62875348,807,0,2025-11-16 04:34:06,1028-1199,8,80704,,2025-11-16 05:18:48
107522,62875284,803,1,2025-11-16 04:34:05,1228-1233,3,80305,,2025-11-16 05:18:52
107541,62020509,802,0,2025-11-16 04:34:00,545-546-589-590,2,80202,,2025-11-16 05:34:29
107631,62896426,801,1,2025-11-16 04:34:39,1151-1170,33,80116,,2025-11-16 05:19:03
107750,62896428,801,1,2025-11-16 04:34:39,1107-1110,26,81401,,2025-11-16 05:19:34
107826,62896261,801,0,2025-11-16 04:34:40,1121-1127,18,80120,,2025-11-16 05:18:43
107933,62514803,804,1,2025-11-16 04:34:38,1018-1040-1043,20,80130,,2025-11-16 05:19:18
108055,62514801,804,0,2025-11-16 04:34:40,1063-1085-1093,10,80130,,2025-11-16 05:19:39
108100,62896418,801,1,2025-11-16 04:34:35,705-726,16,80416,,2025-11-16 05:45:44
108128,62020508,802,0,2025-11-16 04:34:30,4005-4006-4023-4024,3,80203,,2025-11-16 05:18:59
108415,62514802,804,0,2025-11-16 04:35:08,1015-1053-1215,24,80403,,2025-11-16 05:20:02
108581,62896248,801,0,2025-11-16 04:35:12,1135-1145,11,80113,,2025-11-16 05:19:44
108608,62875326,807,1,2025-11-16 04:35:10,1189-1204,13,80301,,2025-11-16 05:20:06
108635,62020507,802,0,2025-11-16 04:35:10,4007-4008-4013-4014,10,80210,,2025-11-16 05:20:05
108735,62020548,802,1,2025-11-16 04:35:10,4017-4018-4025-4026,4,80211,,2025-11-16 05:18:41
108760,62875331,807,0,2025-11-16 04:35:09,1196-1208,2,80302,,2025-11-16 05:20:00
108837,62896251,801,0,2025-11-16 04:35:33,1147-1159,33,80424,,2025-11-16 05:20:17
109281,62514804,804,1,2025-11-16 04:35:33,1006-1008-1036,12,80121,,2025-11-16 05:20:29
109337,62875330,807,1,2025-11-16 04:35:26,1191-1192,6,80704,,2025-11-16 05:20:09
109357,62896417,801,1,2025-11-16 04:35:26,704-713,2,801102,,2025-11-16 05:20:06
109359,62514805,804,1,2025-11-16 04:35:34,1009-1034-1046,2,80402,,2025-11-16 05:20:10
109461,62896426,801,1,2025-11-16 04:36:04,1151-1170,34,80115,,2025-11-16 05:21:00
109529,62896253,801,0,2025-11-16 04:36:04,1096-1116,28,80419,,2025-11-16 05:19:28
109606,62514809,804,1,2025-11-16 04:36:03,1061-1072-1094,28,80138,,2025-11-16 05:21:00
109960,62514797,804,0,2025-11-16 04:35:55,452,3,80137,,2025-11-16 05:20:47
110135,62896253,801,0,2025-11-16 04:36:35,1096-1116,29,80420,,2025-11-16 05:21:33
110182,62896428,801,1,2025-11-16 04:36:35,1107-1110,27,80122,,2025-11-16 05:21:24
110237,62514802,804,0,2025-11-16 04:36:35,1015-1053-1215,25,80402,,2025-11-16 05:21:14
110400,62896248,801,0,2025-11-16 04:36:38,1135-1145,12,80114,,2025-11-16 05:21:36
110485,62514801,804,0,2025-11-16 04:36:36,1063-1085-1093,11,80129,,2025-11-16 05:21:17
110568,62875284,803,1,2025-11-16 04:36:37,1228-1233,4,80306,,2025-11-16 05:21:26
110577,62514805,804,1,2025-11-16 04:36:35,1009-1034-1046,3,80403,,2025-11-16 05:21:16
110646,62896442,801,1,2025-11-16 04:37:02,1138-1158,36,80109,,2025-11-16 05:21:45
110862,62896261,801,0,2025-11-16 04:37:07,1121-1127,19,80121,,2025-11-16 05:21:11
111069,62875492,803,0,2025-11-16 04:36:48,1055-1232,11,80701,,2025-11-16 05:21:47
111153,62896256,801,0,2025-11-16 04:36:56,722-747,5,80107,,2025-11-16 05:21:23
111195,62875331,807,0,2025-11-16 04:37:10,1196-1208,3,80303,,2025-11-16 05:21:59
111382,62896266,801,0,2025-11-16 04:37:38,1104-1106,25,80410,,2025-11-16 05:22:10
111483,62896440,801,1,2025-11-16 04:37:40,1146-1168,19,80413,,2025-11-16 05:22:28
111568,62514803,804,1,2025-11-16 04:37:38,1018-1040-1043,21,80131,,2025-11-16 05:21:39
111665,62020507,802,0,2025-11-16 04:37:41,4007-4008-4013-4014,11,80211,,2025-11-16 05:22:32
111736,62875348,807,0,2025-11-16 04:37:38,1028-1199,9,80705,,2025-11-16 05:22:25
111893,62896426,801,1,2025-11-16 04:38:12,1151-1170,35,80114,,2025-11-16 05:22:57
112053,62514802,804,0,2025-11-16 04:38:11,1015-1053-1215,26,80401,,2025-11-16 05:22:04
112365,62896256,801,0,2025-11-16 04:38:08,722-747,6,80108,,2025-11-16 05:22:43
112381,62020508,802,0,2025-11-16 04:38:11,4005-4006-4023-4024,5,80205,,2025-11-16 05:23:05
112484,62896251,801,0,2025-11-16 04:38:45,1147-1159,34,80425,,2025-11-16 05:23:35
112610,62896428,801,1,2025-11-16 04:38:45,1107-1110,28,80121,,2025-11-16 05:23:44
112905,62514801,804,0,2025-11-16 04:38:46,1063-1085-1093,12,80128,,2025-11-16 05:23:39
112991,62875234,803,0,2025-11-16 04:38:42,1023-1222,3,80312,,2025-11-16 05:23:40
113015,62875331,807,0,2025-11-16 04:38:45,1196-1208,4,80304,,2025-11-16 05:23:33
113105,62896426,801,1,2025-11-16 04:39:12,1151-1170,36,80113,,2025-11-16 05:24:09
113359,62514800,804,0,2025-11-16 04:39:13,1065-1069-1086,20,81401,,2025-11-16 05:23:53
113378,62514803,804,1,2025-11-16 04:39:14,1018-1040-1043,22,80132,,2025-11-16 05:23:54
113419,62896248,801,0,2025-11-16 04:39:13,1135-1145,13,80115,,2025-11-16 05:23:47
113475,62020507,802,0,2025-11-16 04:39:12,4007-4008-4013-4014,12,80212,,2025-11-16 05:24:04
113487,62875492,803,0,2025-11-16 04:39:09,1055-1232,12,80702,,2025-11-16 05:23:32
113499,62875295,803,1,2025-11-16 04:39:13,1026-1219,11,80313,,2025-11-16 05:23:50
113581,62875330,807,1,2025-11-16 04:39:09,1191-1192,7,80703,,2025-11-16 05:23:47
113600,62875284,803,1,2025-11-16 04:39:17,1228-1233,5,80307,,2025-11-16 05:23:56
113605,62514797,804,0,2025-11-16 04:38:58,452,4,80136,,2025-11-16 05:23:28
113609,62896417,801,1,2025-11-16 04:39:08,704-713,3,801101,,2025-11-16 05:24:06
113888,62896261,801,0,2025-11-16 04:39:34,1121-1127,20,80122,,2025-11-16 05:24:28
114132,62514804,804,1,2025-11-16 04:39:35,1006-1008-1036,13,80123,,2025-11-16 05:24:18
114382,62896253,801,0,2025-11-16 04:40:07,1096-1116,30,80421,,2025-11-16 05:25:00
114453,62514809,804,1,2025-11-16 04:40:06,1061-1072-1094,29,80139,,2025-11-16 05:24:58
114824,62514805,804,1,2025-11-16 04:40:05,1009-1034-1046,4,80404,,2025-11-16 05:24:47
114894,62896442,801,1,2025-11-16 04:40:35,1138-1158,37,80108,,2025-11-16 05:25:09
115015,62896266,801,0,2025-11-16 04:40:37,1104-1106,26,80411,,2025-11-16 05:25:27
115112,62896440,801,1,2025-11-16 04:40:36,1146-1168,20,80412,,2025-11-16 05:25:20
115176,62514800,804,0,2025-11-16 04:40:38,1065-1069-1086,21,81402,,2025-11-16 05:25:16
115365,62875348,807,0,2025-11-16 04:40:38,1028-1199,10,80706,,2025-11-16 05:25:24
115408,62020508,802,0,2025-11-16 04:40:31,4005-4006-4023-4024,6,80206,,2025-11-16 05:25:13
115711,62896440,801,1,2025-11-16 04:41:11,1146-1168,21,80411,,2025-11-16 05:26:06
115995,62875330,807,1,2025-11-16 04:41:10,1191-1192,8,80702,,2025-11-16 05:25:58
116128,62896426,801,1,2025-11-16 04:41:42,1151-1170,37,80112,,2025-11-16 05:26:27
116296,62896261,801,0,2025-11-16 04:41:39,1121-1127,21,81401,,2025-11-16 05:26:16
116394,62514803,804,1,2025-11-16 04:41:40,1018-1040-1043,23,80133,,2025-11-16 05:26:30
116433,62896248,801,0,2025-11-16 04:41:38,1135-1145,14,80116,,2025-11-16 05:26:13
116490,62020507,802,0,2025-11-16 04:41:32,4007-4008-4013-4014,13,80213,,2025-11-16 05:25:52
116617,62875234,803,0,2025-11-16 04:41:38,1023-1222,4,80311,,2025-11-16 05:26:20
116621,62875284,803,1,2025-11-16 04:41:42,1228-1233,6,80308,,2025-11-16 05:26:41
116627,62514797,804,0,2025-11-16 04:41:29,452,5,80135,,2025-11-16 05:26:17
116704,62896442,801,1,2025-11-16 04:42:12,1138-1158,38,80107,,2025-11-16 05:26:57
116720,62896251,801,0,2025-11-16 04:42:11,1147-1159,35,80426,,2025-11-16 05:27:06
116821,62896266,801,0,2025-11-16 04:42:13,1104-1106,27,80412,,2025-11-16 05:27:00
116977,62514800,804,0,2025-11-16 04:42:13,1065-1069-1086,22,81403,,2025-11-16 05:27:09
117194,62896256,801,0,2025-11-16 04:42:09,722-747,7,80109,,2025-11-16 05:26:38
117241,62020603,805,0,2025-11-16 04:41:53,565-566-579-580,2,80215,,2025-11-16 05:25:33
117437,62896428,801,1,2025-11-16 04:42:43,1107-1110,29,80120,,2025-11-16 05:27:30
117716,62875295,803,1,2025-11-16 04:42:45,1026-1219,12,80314,,2025-11-16 05:27:22
117728,62514801,804,0,2025-11-16 04:42:43,1063-1085-1093,13,80127,,2025-11-16 05:27:29
117815,62020508,802,0,2025-11-16 04:42:44,4005-4006-4023-4024,7,80207,,2025-11-16 05:27:16
117840,62514805,804,1,2025-11-16 04:42:43,1009-1034-1046,5,80405,,2025-11-16 05:27:29
118337,62514804,804,1,2025-11-16 04:43:17,1006-1008-1036,14,80124,,2025-11-16 05:28:01
118400,62875330,807,1,2025-11-16 04:42:50,1191-1192,9,80701,,2025-11-16 05:27:44
118424,62875284,803,1,2025-11-16 04:43:15,1228-1233,7,80309,,2025-11-16 05:28:11
118431,62514797,804,0,2025-11-16 04:43:10,452,6,80134,,2025-11-16 05:28:02
118455,62875331,807,0,2025-11-16 04:43:15,1196-1208,5,80701,,2025-11-16 05:28:11
118460,62896298,801,0,2025-11-16 04:43:14,1152-1157,1,80101,2025-11-16 05:28:00,
118461,62875323,807,1,2025-11-16 04:43:14,1193-1194,1,80709,2025-11-16 05:28:00,
118514,62896442,801,1,2025-11-16 04:43:46,1138-1158,39,80106,,2025-11-16 05:28:29
118703,62896261,801,0,2025-11-16 04:43:46,1121-1127,22,81402,,2025-11-16 05:28:18
118719,62896440,801,1,2025-11-16 04:43:40,1146-1168,22,80410,,2025-11-16 05:28:27
118833,62896248,801,0,2025-11-16 04:43:43,1135-1145,15,80117,,2025-11-16 05:28:25
118891,62020507,802,0,2025-11-16 04:43:44,4007-4008-4013-4014,14,80214,,2025-11-16 05:28:15
119065,62896298,801,0,2025-11-16 04:43:40,1152-1157,2,80102,,2025-11-16 05:28:21
119134,62896251,801,0,2025-11-16 04:44:16,1147-1159,36,80427,,2025-11-16 05:28:46
119624,62875234,803,0,2025-11-16 04:44:16,1023-1222,5,80310,,2025-11-16 05:28:51
119645,62514805,804,1,2025-11-16 04:44:16,1009-1034-1046,6,80406,,2025-11-16 05:28:59
119661,62875331,807,0,2025-11-16 04:44:14,1196-1208,6,80702,,2025-11-16 05:29:10
119830,62896266,801,0,2025-11-16 04:44:49,1104-1106,28,80413,,2025-11-16 05:29:41
120142,62514804,804,1,2025-11-16 04:44:49,1006-1008-1036,15,80125,,2025-11-16 05:29:39
120271,62875323,807,1,2025-11-16 04:44:48,1193-1194,2,80708,,2025-11-16 05:29:27
120353,62896426,801,1,2025-11-16 04:45:17,1151-1170,38,80111,,2025-11-16 05:30:13
120503,62896261,801,0,2025-11-16 04:45:18,1121-1127,23,81403,,2025-11-16 05:30:04
120726,62514801,804,0,2025-11-16 04:45:18,1063-1085-1093,14,80126,,2025-11-16 05:30:16
120797,62896256,801,0,2025-11-16 04:45:10,722-747,8,80110,,2025-11-16 05:29:40
120830,62875284,803,1,2025-11-16 04:45:21,1228-1233,8,80310,,2025-11-16 05:29:56
120847,62514805,804,1,2025-11-16 04:45:19,1009-1034-1046,7,80407,,2025-11-16 05:30:13
120874,62020553,802,1,2025-11-16 04:45:04,4007-4008-4013-4014,1,80214,2025-11-16 05:30:00,
121195,62514803,804,1,2025-11-16 04:45:51,1018-1040-1043,24,80134,,2025-11-16 05:30:49
121340,62514804,804,1,2025-11-16 04:45:50,1006-1008-1036,16,80126,,2025-11-16 05:30:45
121372,62875348,807,0,2025-11-16 04:45:48,1028-1199,11,80707,,2025-11-16 05:30:18
121427,62875234,803,0,2025-11-16 04:45:51,1023-1222,6,80309,,2025-11-16 05:30:50
121718,62896440,801,1,2025-11-16 04:46:19,1146-1168,23,80409,,2025-11-16 05:31:01
121775,62514800,804,0,2025-11-16 04:46:20,1065-1069-1086,24,80406,,2025-11-16 05:31:07
121827,62896248,801,0,2025-11-16 04:46:18,1135-1145,16,80118,,2025-11-16 05:30:55
122045,62896417,801,1,2025-11-16 04:46:01,704-713,4,801100,,2025-11-16 05:30:23
122099,62896319,801,1,2025-11-16 04:46:09,1154-1174,15,80417,,2025-11-16 07:51:25
122221,62896253,801,0,2025-11-16 04:46:50,1096-1116,31,80422,,2025-11-16 05:31:18
122264,62896428,801,1,2025-11-16 04:46:53,1107-1110,30,80119,,2025-11-16 05:30:25
122585,62875348,807,0,2025-11-16 04:46:49,1028-1199,12,80708,,2025-11-16 05:31:27
122774,62896251,801,0,2025-11-16 04:47:14,1147-1159,37,801100,,2025-11-16 05:32:10
123020,62514803,804,1,2025-11-16 04:47:12,1018-1040-1043,25,80135,,2025-11-16 05:32:09
123150,62514801,804,0,2025-11-16 04:47:10,1063-1085-1093,15,80125,,2025-11-16 05:31:58
123242,62020548,802,1,2025-11-16 04:47:05,4017-4018-4025-4026,6,80209,,2025-11-16 05:31:58
123248,62020508,802,0,2025-11-16 04:47:05,4005-4006-4023-4024,8,80208,,2025-11-16 05:31:50
123270,62514797,804,0,2025-11-16 04:47:11,452,7,80133,,2025-11-16 05:32:01
123299,62875331,807,0,2025-11-16 04:47:10,1196-1208,7,80703,,2025-11-16 05:32:08
123869,62875234,803,0,2025-11-16 04:47:44,1023-1222,7,80308,,2025-11-16 05:32:32
123876,62875284,803,1,2025-11-16 04:47:46,1228-1233,9,80311,,2025-11-16 05:32:18
123896,62514805,804,1,2025-11-16 04:47:44,1009-1034-1046,8,81403,,2025-11-16 05:32:31
124021,62896426,801,1,2025-11-16 04:48:13,1151-1170,39,80110,,2025-11-16 05:33:12
124227,62514800,804,0,2025-11-16 04:48:15,1065-1069-1086,25,80405,,2025-11-16 05:33:13
124451,62896256,801,0,2025-11-16 04:48:11,722-747,9,80111,,2025-11-16 05:32:43
124460,62875330,807,1,2025-11-16 04:48:11,1191-1192,10,80304,,2025-11-16 05:32:50
124519,62020603,805,0,2025-11-16 04:48:13,565-566-579-580,4,80210,,2025-11-16 05:33:07
124538,62896298,801,0,2025-11-16 04:48:16,1152-1157,3,80105,,2025-11-16 05:32:50
124544,62020553,802,1,2025-11-16 04:48:15,4007-4008-4013-4014,2,80213,,2025-11-16 05:32:51
124710,62896266,801,0,2025-11-16 04:48:46,1104-1106,29,80414,,2025-11-16 05:33:30
124776,62896261,801,0,2025-11-16 04:48:44,1121-1127,24,80409,,2025-11-16 05:33:33
124896,62896248,801,0,2025-11-16 04:48:47,1135-1145,17,80119,,2025-11-16 05:33:17
125123,62896417,801,1,2025-11-16 04:48:41,704-713,5,80427,,2025-11-16 05:33:20
125299,62896253,801,0,2025-11-16 04:49:15,1096-1116,32,80423,,2025-11-16 05:34:12
125602,62514801,804,0,2025-11-16 04:49:15,1063-1085-1093,16,80124,,2025-11-16 05:33:53
125650,62875348,807,0,2025-11-16 04:49:19,1028-1199,13,80709,,2025-11-16 05:33:51
125704,62020508,802,0,2025-11-16 04:49:16,4005-4006-4023-4024,9,80209,,2025-11-16 05:34:00
125741,62514805,804,1,2025-11-16 04:49:18,1009-1034-1046,9,81402,,2025-11-16 05:34:04
